table_name,column_name,data_type,nullable,default_value,primary_key,foreign_key,references,unique,check_constraint,id_generation,notes
"google_drive_snapshots","downloaded_at","TEXT","true","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_drive_snapshots","last_error","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_branch_cache","spreadsheet_id","TEXT","false","","true","false","","spreadsheet_id + sheet_name + source_record_id","","Composite logical key: spreadsheet_id + sheet_name + source_record_id.","Identifier or relationship key."
"google_sheet_branch_cache","sheet_name","TEXT","false","","true","false","","spreadsheet_id + sheet_name + source_record_id","","Composite logical key: spreadsheet_id + sheet_name + source_record_id.","Source/reference data unless derived by service logic."
"google_sheet_branch_cache","source_record_id","TEXT","false","","true","false","","spreadsheet_id + sheet_name + source_record_id","","Composite logical key: spreadsheet_id + sheet_name + source_record_id.","Identifier or relationship key."
"google_sheet_branch_cache","source_row","INTEGER","false","","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_branch_cache","payload_json","TEXT","false","","false","false","","","","","Serialized external/source payload."
"google_sheet_branch_cache","downloaded_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_sheet_branch_cache","source_branch","TEXT","false","''","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_conflicts","id","TEXT","false","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"google_sheet_conflicts","spreadsheet_id","TEXT","false","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"google_sheet_conflicts","sheet_name","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_conflicts","source_row","INTEGER","false","","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_conflicts","source_record_id","TEXT","false","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"google_sheet_conflicts","local_updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_sheet_conflicts","source_updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_sheet_conflicts","payload_json","TEXT","false","","false","false","","","","","Serialized external/source payload."
"google_sheet_conflicts","status","TEXT","false","'OPEN'","false","false","","","status IN ('OPEN', 'RESOLVED', 'REJECTED')","","Source/reference data unless derived by service logic."
"google_sheet_conflicts","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_sheet_conflicts","resolved_at","TEXT","true","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_sheet_imports","id","TEXT","false","","true","false","","id","","randomUUID() record id; source identity is enforced by a composite UNIQUE constraint.","Identifier or relationship key."
"google_sheet_imports","spreadsheet_id","TEXT","false","","false","false","","spreadsheet_id + sheet_name + source_row + source_record_id + source_updated_at","","randomUUID() record id; source identity is enforced by a composite UNIQUE constraint.","Identifier or relationship key."
"google_sheet_imports","sheet_name","TEXT","false","","false","false","","spreadsheet_id + sheet_name + source_row + source_record_id + source_updated_at","","","Source/reference data unless derived by service logic."
"google_sheet_imports","source_row","INTEGER","false","","false","false","","spreadsheet_id + sheet_name + source_row + source_record_id + source_updated_at","","","Source/reference data unless derived by service logic."
"google_sheet_imports","source_record_id","TEXT","false","","false","false","","spreadsheet_id + sheet_name + source_row + source_record_id + source_updated_at","","randomUUID() record id; source identity is enforced by a composite UNIQUE constraint.","Identifier or relationship key."
"google_sheet_imports","source_updated_at","TEXT","false","","false","false","","spreadsheet_id + sheet_name + source_row + source_record_id + source_updated_at","","","System-maintained audit/lifecycle metadata."
"google_sheet_imports","status","TEXT","false","","false","false","","","status IN ('IMPORTED', 'DUPLICATE', 'CONFLICT', 'INVALID', 'FAILED')","","Source/reference data unless derived by service logic."
"google_sheet_imports","detail","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_imports","imported_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"google_sheet_sources","key","TEXT","false","","true","false","","key","","Natural source key supplied by configuration.","Source/reference data unless derived by service logic."
"google_sheet_sources","spreadsheet_id","TEXT","false","","false","false","","","","Natural source key supplied by configuration.","Identifier or relationship key."
"google_sheet_sources","branch","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"google_sheet_sources","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"in_house_payments","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"in_house_payments","contract_id","TEXT","false","","false","true","installment_contracts.id ON DELETE RESTRICT ON UPDATE NO ACTION","contract_id + submission_id","","Existing installment_contracts.id identifier selected by application or import path.","Identifier or relationship key."
"in_house_payments","payment_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"in_house_payments","amount_centavos","INTEGER","false","","false","false","","","amount_centavos > 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"in_house_payments","reference_number","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"in_house_payments","status","TEXT","false","'POSTED'","false","false","","","status IN ('POSTED', 'VOIDED')","","Source/reference data unless derived by service logic."
"in_house_payments","voided_at","TEXT","true","","false","false","","","","","System-maintained audit/lifecycle metadata."
"in_house_payments","voided_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"in_house_payments","void_reason","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"in_house_payments","received_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"in_house_payments","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"in_house_payments","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"in_house_payments","submission_id","TEXT","true","","false","false","","contract_id + submission_id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"in_house_payments","replaces_payment_id","TEXT","true","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"in_house_payments","penalty_centavos","INTEGER","false","0","false","false","","","penalty_centavos >= 0","","Source/reference data unless derived by service logic."
"in_house_schedules","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"in_house_schedules","contract_id","TEXT","false","","false","true","installment_contracts.id ON DELETE RESTRICT ON UPDATE NO ACTION","contract_id + installment_number","","Existing installment_contracts.id identifier selected by application or import path.","Identifier or relationship key."
"in_house_schedules","installment_number","INTEGER","false","","false","false","","contract_id + installment_number","installment_number > 0","","Source/reference data unless derived by service logic."
"in_house_schedules","due_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"in_house_schedules","due_amount_centavos","INTEGER","false","","false","false","","","due_amount_centavos > 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"in_house_schedules","status","TEXT","false","'DUE'","false","false","","","status IN ('DUE', 'PARTIALLY_PAID', 'PAID', 'WAIVED')","","Source/reference data unless derived by service logic."
"in_house_schedules","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"in_house_schedules","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"in_house_schedules","is_restructured","INTEGER","false","0","false","false","","","is_restructured IN (0, 1)","","Source/reference data unless derived by service logic."
"in_house_schedules","restructure_id","TEXT","true","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"income_categories","id","TEXT","false","","true","false","","id","","TEXT identifier supplied by the application/import path; no SQLite AUTOINCREMENT declaration.","Identifier or relationship key."
"income_categories","code","TEXT","false","","false","false","","code","","","Source/reference data unless derived by service logic."
"income_categories","name","TEXT","false","","false","false","","name","","","Source/reference data unless derived by service logic."
"income_categories","summary_group","TEXT","false","","false","false","","","summary_group IN ('COLLECTION', 'OTHER_INCOME', 'FINANCE')","","Source/reference data unless derived by service logic."
"income_categories","is_system","INTEGER","false","0","false","false","","","is_system IN (0, 1)","","Source/reference data unless derived by service logic."
"income_categories","is_active","INTEGER","false","1","false","false","","","is_active IN (0, 1)","","Source/reference data unless derived by service logic."
"income_categories","sort_order","INTEGER","false","0","false","false","","","","","Source/reference data unless derived by service logic."
"income_categories","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"income_categories","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"income_entries","id","TEXT","false","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"income_entries","daily_report_id","TEXT","false","","false","true","daily_reports.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing daily_reports.id identifier selected by application or import path.","Identifier or relationship key."
"income_entries","category_id","TEXT","false","","false","true","income_categories.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing income_categories.id identifier selected by application or import path.","Identifier or relationship key."
"income_entries","transaction_date","TEXT","false","","false","false","","","length(transaction_date) = 10","","Source/reference data unless derived by service logic."
"income_entries","particular","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"income_entries","receipt_number","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"income_entries","remarks","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"income_entries","amount_centavos","INTEGER","false","","false","false","","","amount_centavos > 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"income_entries","status","TEXT","false","'POSTED'","false","false","","","status IN ('POSTED', 'VOIDED')","","Source/reference data unless derived by service logic."
"income_entries","voided_at","TEXT","true","","false","false","","","","","System-maintained audit/lifecycle metadata."
"income_entries","voided_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"income_entries","void_reason","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"income_entries","created_by_user_id","TEXT","false","","false","true","users.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"income_entries","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"income_entries","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_activity_history","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_activity_history","contract_id","TEXT","false","","false","true","installment_contracts.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing installment_contracts.id identifier selected by application or import path.","Identifier or relationship key."
"installment_activity_history","actor_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"installment_activity_history","action","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_activity_history","activity","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_activity_history","amount_centavos","INTEGER","true","","false","false","","","amount_centavos IS NULL OR amount_centavos >= 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_activity_history","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_contracts","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_contracts","account_id","TEXT","false","","false","true","accounts.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing accounts.id identifier selected by application or import path.","Identifier or relationship key."
"installment_contracts","branch_id","TEXT","false","","false","true","branches.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing branches.id identifier selected by application or import path.","Identifier or relationship key."
"installment_contracts","installment_type_id","TEXT","false","","false","true","installment_types.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing installment_types.id identifier selected by application or import path.","Identifier or relationship key."
"installment_contracts","contract_number","TEXT","false","","false","false","","contract_number","","","Source/reference data unless derived by service logic."
"installment_contracts","contract_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","date_released","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","start_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","first_due_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","payment_frequency","TEXT","false","","false","false","","","payment_frequency IN ('Weekly', 'Bi-weekly', 'Monthly')","","Source/reference data unless derived by service logic."
"installment_contracts","terms","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","principal_centavos","INTEGER","false","0","false","false","","","principal_centavos >= 0","","Source/reference data unless derived by service logic."
"installment_contracts","interest_centavos","INTEGER","false","0","false","false","","","interest_centavos >= 0","","Source/reference data unless derived by service logic."
"installment_contracts","down_payment_centavos","INTEGER","false","0","false","false","","","down_payment_centavos >= 0","","Source/reference data unless derived by service logic."
"installment_contracts","fees_centavos","INTEGER","false","0","false","false","","","fees_centavos >= 0","","Source/reference data unless derived by service logic."
"installment_contracts","installment_amount_centavos","INTEGER","false","0","false","false","","","installment_amount_centavos >= 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_contracts","financed_amount_centavos","INTEGER","false","0","false","false","","","financed_amount_centavos >= 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_contracts","total_payable_centavos","INTEGER","false","0","false","false","","","total_payable_centavos >= 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_contracts","status","TEXT","false","'ACTIVE'","false","false","","","status IN ('DRAFT', 'ACTIVE', 'CLOSED', 'VOIDED', 'DEFAULTED')","","Source/reference data unless derived by service logic."
"installment_contracts","closed_at","TEXT","true","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_contracts","closed_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"installment_contracts","close_reason","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","remarks","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","created_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"installment_contracts","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_contracts","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_contracts","schedule_frequency","TEXT","false","''","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","configuration_version_id","TEXT","true","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_contracts","end_date","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","interest_rate_bps","INTEGER","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","required_down_payment_rate_bps","INTEGER","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","daily_required_fee_factor","INTEGER","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","payment_amount_centavos","INTEGER","true","","false","false","","","","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_contracts","required_fee_centavos","INTEGER","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","previous_status","TEXT","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_contracts","down_payment_applied_centavos","INTEGER","false","0","false","false","","","","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_import_issues","source_sha256","TEXT","false","","true","true","installment_import_runs.source_sha256 ON DELETE CASCADE ON UPDATE NO ACTION","source_sha256 + sheet_name + row_number + code","","Existing installment_import_runs.source_sha256 identifier selected by application or import path.","Source/reference data unless derived by service logic."
"installment_import_issues","sheet_name","TEXT","false","","true","false","","source_sha256 + sheet_name + row_number + code","","Composite logical key: source_sha256 + sheet_name + row_number + code.","Source/reference data unless derived by service logic."
"installment_import_issues","row_number","INTEGER","false","","true","false","","source_sha256 + sheet_name + row_number + code","","Composite logical key: source_sha256 + sheet_name + row_number + code.","Source/reference data unless derived by service logic."
"installment_import_issues","code","TEXT","false","","true","false","","source_sha256 + sheet_name + row_number + code","","Composite logical key: source_sha256 + sheet_name + row_number + code.","Source/reference data unless derived by service logic."
"installment_import_issues","detail","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_import_runs","source_sha256","TEXT","true","","true","false","","source_sha256","","External source SHA-256 digest.","Source/reference data unless derived by service logic."
"installment_import_runs","source_path","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_import_runs","imported_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_import_runs","report_json","TEXT","false","","false","false","","","","","Serialized external/source payload."
"installment_items","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_items","contract_id","TEXT","false","","false","true","installment_contracts.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing installment_contracts.id identifier selected by application or import path.","Identifier or relationship key."
"installment_items","description","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_items","quantity","INTEGER","false","1","false","false","","","quantity > 0","","Source/reference data unless derived by service logic."
"installment_items","unit_price_centavos","INTEGER","false","","false","false","","","unit_price_centavos >= 0","","Source/reference data unless derived by service logic."
"installment_items","item_total_centavos","INTEGER","false","","false","false","","","item_total_centavos >= 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_items","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_items","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_payment_allocations","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_payment_allocations","payment_id","TEXT","false","","false","true","in_house_payments.id ON DELETE RESTRICT ON UPDATE NO ACTION","payment_id + schedule_id","","Existing in_house_payments.id identifier selected by application or import path.","Identifier or relationship key."
"installment_payment_allocations","schedule_id","TEXT","false","","false","true","in_house_schedules.id ON DELETE RESTRICT ON UPDATE NO ACTION","payment_id + schedule_id","","Existing in_house_schedules.id identifier selected by application or import path.","Identifier or relationship key."
"installment_payment_allocations","allocated_amount_centavos","INTEGER","false","","false","false","","","allocated_amount_centavos > 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_payment_allocations","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_payment_allocations","penalty_centavos","INTEGER","false","0","false","false","","","penalty_centavos >= 0","","Source/reference data unless derived by service logic."
"installment_restructures","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_restructures","contract_id","TEXT","false","","false","true","installment_contracts.id ON DELETE RESTRICT ON UPDATE NO ACTION","","","Existing installment_contracts.id identifier selected by application or import path.","Identifier or relationship key."
"installment_restructures","first_due_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_restructures","payment_frequency","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_restructures","terms","INTEGER","false","","false","false","","","terms > 0","","Source/reference data unless derived by service logic."
"installment_restructures","outstanding_balance_centavos","INTEGER","false","","false","false","","","outstanding_balance_centavos > 0","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"installment_restructures","reason","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_restructures","created_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"installment_restructures","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_rule_terms","version_id","TEXT","false","","true","true","installment_rule_versions.id ON DELETE RESTRICT ON UPDATE NO ACTION","version_id + frequency + terms","","Existing installment_rule_versions.id identifier selected by application or import path.","Identifier or relationship key."
"installment_rule_terms","frequency","TEXT","false","","true","false","","version_id + frequency + terms","frequency IN ('Daily', 'Weekly', 'Semi', 'Monthly')","Composite logical key: version_id + frequency + terms.","Source/reference data unless derived by service logic."
"installment_rule_terms","terms","INTEGER","false","","true","false","","version_id + frequency + terms","terms > 0","Composite logical key: version_id + frequency + terms.","Source/reference data unless derived by service logic."
"installment_rule_terms","interest_rate_bps","INTEGER","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_rule_terms","required_fee_payments","INTEGER","true","","false","false","","","","","Source/reference data unless derived by service logic."
"installment_rule_versions","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"installment_rule_versions","version","INTEGER","false","","false","false","","version","","","Source/reference data unless derived by service logic."
"installment_rule_versions","is_active","INTEGER","false","","false","false","","is_active","is_active IN (0, 1)","","Source/reference data unless derived by service logic."
"installment_rule_versions","standard_interest_rate_bps","INTEGER","false","","false","false","","","standard_interest_rate_bps >= 0","","Source/reference data unless derived by service logic."
"installment_rule_versions","required_down_payment_rate_bps","INTEGER","false","","false","false","","","required_down_payment_rate_bps BETWEEN 0 AND 10000","","Source/reference data unless derived by service logic."
"installment_rule_versions","created_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"installment_rule_versions","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_types","id","TEXT","true","","true","false","","id","","TEXT identifier supplied by the application/import path; no SQLite AUTOINCREMENT declaration.","Identifier or relationship key."
"installment_types","code","TEXT","false","","false","false","","code","","","Source/reference data unless derived by service logic."
"installment_types","name","TEXT","false","","false","false","","name","","","Source/reference data unless derived by service logic."
"installment_types","provider_kind","TEXT","false","","false","false","","","provider_kind IN ('IN_HOUSE', 'EXTERNAL')","","Source/reference data unless derived by service logic."
"installment_types","is_system","INTEGER","false","0","false","false","","","is_system IN (0, 1)","","Source/reference data unless derived by service logic."
"installment_types","is_active","INTEGER","false","1","false","false","","","is_active IN (0, 1)","","Source/reference data unless derived by service logic."
"installment_types","created_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"installment_types","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"installment_types","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"product_catalog_items","description","TEXT","true","","true","false","","description","","Product description imported from the catalogue source.","Source/reference data unless derived by service logic."
"product_catalog_items","retail_price_centavos","INTEGER","false","","false","false","","","retail_price_centavos >= 0","","Source/reference data unless derived by service logic."
"product_catalog_items","imported_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"product_catalog_items","cost_price_centavos","INTEGER","true","","false","false","","","cost_price_centavos >= 0","","Source/reference data unless derived by service logic."
"receipt_types","id","TEXT","false","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"receipt_types","code","TEXT","false","","false","false","","code","","","Source/reference data unless derived by service logic."
"receipt_types","name","TEXT","false","","false","false","","name","","","Source/reference data unless derived by service logic."
"receipt_types","is_system","INTEGER","false","0","false","false","","","is_system IN (0, 1)","","Source/reference data unless derived by service logic."
"receipt_types","is_default_visible","INTEGER","false","0","false","false","","","is_default_visible IN (0, 1)","","Source/reference data unless derived by service logic."
"receipt_types","is_active","INTEGER","false","1","false","false","","","is_active IN (0, 1)","","Source/reference data unless derived by service logic."
"receipt_types","sort_order","INTEGER","false","0","false","false","","","","","Source/reference data unless derived by service logic."
"receipt_types","created_by_user_id","TEXT","true","","false","true","users.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"receipt_types","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"receipt_types","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"receipt_types","short_name","TEXT","false","''","false","false","","","","","Source/reference data unless derived by service logic."
"report_payment_methods","id","TEXT","false","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"report_payment_methods","code","TEXT","false","","false","false","","code","","","Source/reference data unless derived by service logic."
"report_payment_methods","name","TEXT","false","","false","false","","name","","","Source/reference data unless derived by service logic."
"report_payment_methods","is_active","INTEGER","false","1","false","false","","","is_active IN (0, 1)","","Source/reference data unless derived by service logic."
"report_payment_methods","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"report_payment_methods","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"report_reconciliations","report_id","TEXT","false","","true","true","reports.id ON DELETE CASCADE ON UPDATE NO ACTION","report_id","","Existing reports.id identifier selected by application or import path.","Identifier or relationship key."
"report_reconciliations","physical_cash_centavos","INTEGER","false","","false","false","","","","","Source/reference data unless derived by service logic."
"report_reconciliations","cash_remitted_centavos","INTEGER","false","","false","false","","","cash_remitted_centavos >= 0","","Source/reference data unless derived by service logic."
"report_reconciliations","cash_variance_centavos","INTEGER","false","","false","false","","","","","Stored monetary value; verify whether it is source or a denormalized/calculated snapshot."
"report_reconciliations","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"reports","id","TEXT","false","","true","false","","id","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"reports","branch_id","TEXT","false","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"reports","cashier_id","TEXT","false","","false","false","","","","Application-generated TEXT UUID (randomUUID() is used in the table’s code path).","Identifier or relationship key."
"reports","business_date","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"reports","status","TEXT","false","","false","false","","","status IN ('Draft', 'Submitted', 'Locked')","","Source/reference data unless derived by service logic."
"reports","created_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"reports","updated_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"schema_migrations","version","INTEGER","true","","true","false","","","","Migration version supplied by the migration runner (INTEGER).","Source/reference data unless derived by service logic."
"schema_migrations","applied_at","TEXT","false","","false","false","","","","","System-maintained audit/lifecycle metadata."
"user_branch_assignments","user_id","TEXT","false","","true","true","users.id ON DELETE CASCADE ON UPDATE NO ACTION","user_id + branch_id","","Existing users.id identifier selected by application or import path.","Identifier or relationship key."
"user_branch_assignments","branch_id","TEXT","false","","true","true","branches.id ON DELETE CASCADE ON UPDATE NO ACTION","user_id + branch_id","","Existing branches.id identifier selected by application or import path.","Identifier or relationship key."
"users","id","TEXT","true","","true","false","","id","","Application-generated TEXT UUID; migration also seeded development/legacy IDs historically.","Identifier or relationship key."
"users","branch_id","TEXT","true","","false","true","branches.id ON DELETE SET NULL ON UPDATE NO ACTION","","","Existing branches.id identifier selected by application or import path.","Identifier or relationship key."
"users","username","TEXT","false","","false","false","","username","","","Source/reference data unless derived by service logic."
"users","password_hash","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"users","display_name","TEXT","false","","false","false","","","","","Source/reference data unless derived by service logic."
"users","role","TEXT","false","","false","false","","","role IN ('CASHIER', 'ADMIN', 'SUPERVISOR', 'AUDITOR')","","Source/reference data unless derived by service logic."
"users","is_active","INTEGER","false","1","false","false","","","is_active IN (0, 1)","","Source/reference data unless derived by service logic."
